	true_y	pred_y
1661	1,0	True
1662	0,0	True
1663	0,0	True
1664	0,0	False
1665	0,0	True
1666	1,0	True
1667	0,0	True
1668	0,0	True
1669	0,0	True
1670	1,0	True
1671	1,0	True
1672	1,0	True
1673	0,0	True
1674	0,0	False
1675	1,0	False
1676	0,0	True
1677	1,0	True
1678	1,0	True
1679	1,0	True
1680	1,0	False
1681	1,0	True
1682	1,0	False
1683	1,0	True
1684	1,0	True
1685	1,0	False
1686	1,0	True
1687	0,0	True
1688	1,0	True
1689	0,0	True
1690	0,0	True
1691	0,0	True
1692	1,0	True
1693	1,0	True
1694	1,0	True
1695	0,0	False
1696	0,0	True
1697	0,0	False
1698	0,0	False
1699	0,0	True
1700	1,0	False
1701	1,0	True
1702	0,0	False
1703	1,0	True
1704	0,0	True
1705	1,0	True
1706	1,0	True
1707	1,0	True
1708	1,0	True
1709	1,0	False
1710	1,0	True
1711	1,0	True
1712	0,0	True
1713	1,0	True
1714	1,0	True
1715	1,0	True
1716	0,0	True
1717	0,0	False
1718	0,0	True
1719	1,0	True
1720	0,0	False
1721	1,0	False
1722	0,0	True
1723	1,0	False
1724	1,0	False
1725	1,0	True
1726	1,0	True
1727	1,0	True
1728	1,0	True
1729	1,0	True
1730	1,0	True
1731	0,0	False
1732	1,0	True
1733	1,0	False
1734	0,0	True
1735	1,0	True
1736	1,0	True
1737	0,0	True
1738	0,0	False
1739	0,0	True
1740	1,0	False
1741	0,0	True
1742	1,0	True
1743	1,0	False
1744	0,0	True
1745	1,0	True
1746	0,0	True
1747	1,0	True
1748	0,0	True
1749	1,0	True
1750	1,0	False
1751	1,0	True
1752	1,0	True
1753	0,0	True
1754	1,0	True
1755	1,0	False
1756	0,0	False
1757	1,0	False
1758	1,0	True
1759	0,0	True
1760	1,0	True
1761	1,0	False
1762	0,0	True
1763	0,0	True
1764	0,0	True
1765	0,0	False
1766	1,0	True
1767	0,0	False
1768	0,0	True
1769	0,0	True
1770	1,0	False
1771	1,0	True
1772	1,0	False
1773	0,0	True
1774	0,0	True
1775	1,0	False
1776	0,0	True
1777	1,0	True
1778	1,0	False
1779	1,0	True
1780	1,0	True
1781	1,0	True
1782	1,0	False
1783	1,0	False
1784	1,0	True
1785	1,0	True
1786	1,0	True
1787	0,0	True
1788	1,0	False
1789	0,0	False
1790	0,0	False
1791	0,0	True
1792	1,0	True
1793	1,0	True
1794	1,0	False
1795	0,0	True
1796	0,0	True
1797	0,0	False
1798	0,0	True
1799	0,0	False
1800	1,0	True
1801	1,0	True
1802	0,0	True
1803	1,0	True
1804	0,0	True
1805	1,0	True
1806	1,0	True
1807	1,0	True
1808	1,0	True
1809	1,0	True
1810	1,0	True
1811	1,0	True
1812	0,0	True
1813	1,0	True
1814	1,0	True
1815	1,0	True
1816	0,0	True
1817	0,0	True
1818	0,0	True
1819	1,0	True
1820	0,0	True
1821	1,0	True
1822	0,0	True
1823	1,0	True
1824	1,0	True
1825	1,0	True
1826	1,0	True
1827	1,0	True
1828	1,0	True
1829	1,0	True
1830	1,0	True
1831	0,0	True
1832	1,0	True
1833	1,0	True
1834	0,0	True
1835	1,0	True
1836	1,0	True
1837	0,0	True
1838	0,0	True
1839	0,0	True
1840	1,0	True
1841	0,0	True
1842	1,0	True
1843	1,0	True
1844	0,0	True
1845	1,0	True
1846	0,0	True
1847	1,0	True
1848	0,0	True
1849	1,0	True
1850	1,0	True
1851	1,0	True
1852	1,0	True
1853	0,0	True
1854	1,0	True
1855	1,0	True
1856	0,0	True
1857	1,0	True
1858	1,0	True
1859	0,0	True
1860	1,0	True
1861	1,0	True
1862	0,0	True
1863	0,0	True
1864	0,0	True
1865	0,0	True
1866	1,0	True
1867	0,0	True
1868	0,0	True
1869	0,0	True
1870	1,0	True
1871	1,0	True
1872	1,0	True
1873	0,0	True
1874	0,0	True
1875	1,0	True
1876	0,0	True
1877	1,0	True
1878	1,0	True
1879	1,0	True
1880	1,0	True
1881	1,0	True
1882	1,0	True
1883	1,0	True
1884	1,0	True
1885	1,0	True
1886	1,0	True
1887	0,0	True
1888	1,0	True
1889	0,0	True
1890	0,0	True
1891	0,0	True
1892	1,0	True
1893	1,0	True
1894	1,0	True
1895	0,0	True
1896	0,0	True
1897	0,0	True
1898	0,0	True
1899	0,0	True
1900	1,0	False
1901	1,0	True
1902	0,0	True
1903	1,0	True
1904	0,0	True
1905	1,0	True
1906	1,0	True
1907	1,0	True
1908	1,0	True
1909	1,0	True
1910	1,0	True
1911	1,0	False
1912	0,0	True
1913	1,0	True
1914	1,0	False
1915	1,0	True
1916	0,0	True
1917	0,0	True
1918	0,0	True
1919	1,0	True
1920	0,0	False
1921	1,0	True
1922	0,0	True
1923	1,0	False
1924	1,0	False
1925	1,0	True
1926	1,0	True
1927	1,0	True
1928	1,0	True
1929	1,0	True
1930	1,0	True
1931	0,0	False
1932	1,0	True
1933	1,0	False
1934	0,0	True
1935	1,0	True
1936	1,0	True
1937	0,0	True
1938	0,0	True
1939	0,0	True
1940	1,0	False
1941	0,0	True
1942	1,0	True
1943	1,0	True
1944	0,0	True
1945	1,0	True
1946	0,0	True
1947	1,0	True
1948	0,0	True
1949	1,0	True
1950	1,0	False
1951	1,0	True
1952	1,0	True
1953	0,0	True
1954	1,0	True
1955	1,0	True
1956	0,0	False
1957	1,0	False
1958	1,0	True
1959	0,0	True
1960	1,0	True
1961	1,0	False
1962	0,0	True
1963	0,0	True
1964	0,0	True
1965	0,0	False
1966	1,0	True
1967	0,0	False
1968	0,0	True
1969	0,0	True
1970	1,0	False
1971	1,0	True
1972	1,0	False
1973	0,0	True
1974	0,0	True
1975	1,0	True
1976	0,0	True
1977	1,0	True
1978	1,0	True
1979	1,0	True
1980	1,0	True
1981	1,0	True
1982	1,0	True
1983	1,0	True
1984	1,0	True
1985	1,0	True
1986	1,0	True
1987	0,0	True
1988	1,0	True
1989	0,0	True
1990	0,0	False
1991	0,0	True
1992	1,0	True
1993	1,0	True
1994	1,0	True
1995	0,0	True
1996	0,0	True
1997	0,0	False
1998	0,0	True
1999	0,0	True
2000	1,0	True
2001	1,0	True
2002	0,0	False
2003	1,0	True
2004	0,0	False
2005	1,0	True
2006	1,0	True
2007	1,0	True
2008	1,0	True
2009	1,0	False
2010	1,0	True
2011	1,0	True
2012	0,0	True
2013	1,0	True
2014	1,0	True
2015	1,0	True
2016	0,0	True
2017	0,0	False
2018	0,0	True
2019	1,0	True
2020	0,0	False
2021	1,0	True
2022	0,0	False
2023	1,0	True
2024	1,0	False
2025	1,0	True
2026	1,0	True
2027	1,0	True
2028	1,0	True
2029	1,0	True
2030	1,0	True
2031	0,0	False
2032	1,0	True
2033	1,0	False
2034	0,0	False
2035	1,0	True
2036	1,0	True
2037	0,0	False
2038	0,0	False
2039	0,0	False
2040	1,0	True
2041	0,0	True
2042	1,0	True
2043	1,0	False
2044	0,0	True
2045	1,0	True
2046	0,0	True
2047	1,0	True
2048	0,0	False
2049	1,0	True
2050	1,0	False
2051	1,0	True
2052	1,0	True
2053	0,0	False
2054	1,0	False
2055	1,0	False
2056	0,0	False
2057	1,0	True
2058	1,0	True
2059	0,0	True
2060	1,0	True
2061	1,0	False
2062	0,0	True
2063	0,0	False
2064	0,0	True
2065	0,0	False
2066	1,0	True
2067	0,0	False
2068	0,0	False
2069	0,0	False
2070	1,0	True
2071	1,0	True
2072	1,0	False
2073	0,0	True
2074	0,0	False
2075	1,0	True
2076	0,0	False
2077	1,0	True
2078	1,0	True
2079	1,0	True
2080	1,0	True
2081	1,0	True
2082	1,0	True
2083	1,0	True
2084	1,0	True
2085	1,0	True
2086	1,0	True
2087	0,0	True
2088	1,0	True
2089	0,0	False
2090	0,0	False
2091	0,0	False
2092	1,0	True
2093	1,0	True
2094	1,0	True
2095	0,0	False
2096	0,0	False
2097	0,0	False
2098	0,0	True
2099	0,0	False
2100	1,0	True
2101	1,0	True
2102	0,0	False
2103	1,0	True
2104	0,0	False
2105	1,0	True
2106	1,0	True
2107	1,0	False
2108	1,0	True
2109	1,0	True
2110	1,0	True
2111	1,0	False
2112	0,0	True
2113	1,0	False
2114	1,0	True
2115	1,0	True
2116	0,0	True
2117	0,0	False
2118	0,0	True
2119	1,0	True
2120	0,0	True
2121	1,0	True
2122	0,0	False
2123	1,0	True
2124	1,0	False
2125	1,0	True
2126	1,0	False
2127	1,0	True
2128	1,0	True
2129	1,0	True
2130	1,0	True
2131	0,0	True
2132	1,0	False
2133	1,0	True
2134	0,0	False
2135	1,0	True
2136	1,0	True
2137	0,0	False
2138	0,0	False
2139	0,0	True
2140	1,0	True
2141	0,0	True
2142	1,0	True
2143	1,0	True
2144	0,0	False
2145	1,0	True
2146	0,0	True
2147	1,0	True
2148	0,0	True
2149	1,0	True
2150	1,0	True
2151	1,0	True
2152	1,0	True
2153	0,0	True
2154	1,0	False
2155	1,0	True
2156	0,0	False
2157	1,0	False
2158	1,0	True
2159	0,0	True
2160	1,0	True
2161	1,0	False
2162	0,0	True
2163	0,0	True
2164	0,0	True
2165	0,0	True
2166	1,0	True
2167	0,0	False
2168	0,0	True
2169	0,0	False
2170	1,0	True
2171	1,0	True
2172	1,0	True
2173	0,0	True
2174	0,0	True
2175	1,0	True
2176	0,0	True
2177	1,0	True
2178	1,0	True
2179	1,0	True
2180	1,0	True
2181	1,0	True
2182	1,0	True
2183	1,0	True
2184	1,0	True
2185	1,0	True
2186	1,0	True
2187	0,0	True
2188	1,0	False
2189	0,0	True
2190	0,0	False
2191	0,0	False
2192	1,0	True
2193	1,0	True
2194	1,0	True
2195	0,0	False
2196	0,0	False
2197	0,0	True
2198	0,0	True
2199	0,0	True
2200	1,0	True
2201	1,0	True
2202	0,0	False
2203	1,0	True
2204	0,0	True
2205	1,0	True
2206	1,0	True
2207	1,0	True
2208	1,0	True
2209	1,0	False
2210	1,0	True
2211	1,0	True
2212	0,0	True
2213	1,0	True
2214	1,0	True
2215	1,0	True
2216	0,0	True
2217	0,0	False
2218	0,0	True
2219	1,0	True
2220	0,0	False
2221	1,0	True
2222	0,0	True
2223	1,0	True
2224	1,0	False
2225	1,0	True
2226	1,0	True
2227	1,0	True
2228	1,0	True
2229	1,0	True
2230	1,0	True
2231	0,0	True
2232	1,0	True
2233	1,0	False
2234	0,0	False
2235	1,0	True
2236	1,0	True
2237	0,0	False
2238	0,0	False
2239	0,0	False
2240	1,0	True
2241	0,0	True
2242	1,0	True
2243	1,0	True
2244	0,0	True
2245	1,0	True
2246	0,0	True
2247	1,0	True
2248	0,0	False
2249	1,0	True
2250	1,0	True
2251	1,0	True
2252	1,0	True
2253	0,0	False
2254	1,0	False
2255	1,0	False
2256	0,0	False
2257	1,0	True
2258	1,0	True
2259	0,0	True
2260	1,0	True
2261	1,0	False
2262	0,0	True
2263	0,0	True
2264	0,0	True
2265	0,0	False
2266	1,0	True
2267	0,0	False
2268	0,0	False
2269	0,0	True
2270	1,0	False
2271	1,0	True
2272	1,0	False
2273	0,0	True
2274	0,0	True
2275	1,0	True
2276	0,0	True
2277	1,0	True
2278	1,0	True
2279	1,0	True
2280	1,0	True
2281	1,0	True
2282	1,0	True
2283	1,0	True
2284	1,0	True
2285	1,0	True
2286	1,0	True
2287	0,0	True
2288	1,0	False
2289	0,0	False
2290	0,0	False
2291	0,0	True
2292	1,0	True
2293	1,0	True
2294	1,0	True
2295	0,0	True
2296	0,0	False
2297	0,0	False
2298	0,0	True
2299	0,0	True
2300	1,0	True
2301	1,0	True
2302	0,0	False
2303	1,0	True
2304	0,0	False
2305	1,0	True
2306	1,0	True
2307	1,0	True
2308	1,0	True
2309	1,0	False
2310	1,0	True
2311	1,0	False
2312	0,0	True
2313	1,0	False
2314	1,0	True
2315	1,0	False
2316	0,0	True
2317	0,0	False
2318	0,0	True
2319	1,0	True
2320	0,0	False
2321	1,0	True
2322	0,0	False
2323	1,0	True
2324	1,0	False
2325	1,0	True
2326	1,0	True
2327	1,0	True
2328	1,0	True
2329	1,0	True
2330	1,0	True
2331	0,0	False
2332	1,0	False
2333	1,0	True
2334	0,0	False
2335	1,0	True
2336	1,0	True
2337	0,0	True
2338	0,0	False
2339	0,0	False
2340	1,0	True
2341	0,0	True
2342	1,0	False
2343	1,0	True
2344	0,0	True
2345	1,0	False
2346	0,0	True
2347	1,0	True
2348	0,0	False
2349	1,0	False
2350	1,0	True
2351	1,0	False
2352	1,0	True
2353	0,0	False
2354	1,0	True
2355	1,0	True
2356	0,0	False
2357	1,0	True
2358	1,0	True
2359	0,0	False
2360	1,0	True
2361	1,0	False
2362	0,0	False
2363	0,0	False
2364	0,0	True
2365	0,0	False
2366	1,0	True
2367	0,0	False
2368	0,0	False
2369	0,0	True
2370	1,0	False
2371	1,0	True
2372	1,0	False
2373	0,0	True
2374	0,0	True
2375	1,0	True
2376	0,0	True
2377	1,0	True
2378	1,0	True
2379	1,0	True
2380	1,0	True
2381	1,0	True
2382	1,0	True
2383	1,0	False
2384	1,0	True
2385	1,0	True
2386	1,0	True
2387	0,0	False
2388	1,0	False
2389	0,0	False
2390	0,0	False
2391	0,0	False
2392	1,0	True
2393	1,0	True
2394	1,0	True
2395	0,0	False
2396	0,0	False
2397	0,0	False
2398	0,0	True
2399	0,0	True
2400	1,0	False
2401	1,0	True
2402	0,0	True
2403	1,0	True
2404	0,0	True
2405	1,0	True
2406	1,0	True
2407	1,0	True
2408	1,0	True
2409	1,0	False
2410	1,0	True
2411	1,0	False
2412	0,0	True
2413	1,0	True
2414	1,0	False
2415	1,0	True
2416	0,0	True
2417	0,0	True
2418	0,0	True
2419	1,0	True
2420	0,0	False
2421	1,0	True
2422	0,0	True
2423	1,0	False
2424	1,0	False
2425	1,0	True
2426	1,0	True
2427	1,0	True
2428	1,0	True
2429	1,0	True
2430	1,0	True
2431	0,0	False
2432	1,0	True
2433	1,0	False
2434	0,0	True
2435	1,0	True
2436	1,0	True
2437	0,0	True
2438	0,0	True
2439	0,0	True
2440	1,0	False
2441	0,0	True
2442	1,0	True
2443	1,0	True
2444	0,0	True
2445	1,0	False
2446	0,0	True
2447	1,0	True
2448	0,0	False
2449	1,0	True
2450	1,0	False
2451	1,0	True
2452	1,0	True
2453	0,0	False
2454	1,0	True
2455	1,0	True
2456	0,0	False
2457	1,0	False
2458	1,0	True
2459	0,0	True
2460	1,0	True
2461	1,0	False
2462	0,0	True
2463	0,0	True
2464	0,0	True
2465	0,0	False
2466	1,0	True
2467	0,0	False
2468	0,0	True
2469	0,0	True
2470	1,0	False
2471	1,0	True
2472	1,0	False
2473	0,0	True
2474	0,0	True
2475	1,0	True
2476	0,0	True
2477	1,0	True
2478	1,0	True
2479	1,0	True
2480	1,0	True
2481	1,0	True
2482	1,0	True
2483	1,0	False
2484	1,0	True
2485	1,0	True
2486	1,0	True
2487	0,0	False
2488	1,0	True
2489	0,0	False
2490	0,0	False
2491	0,0	True
2492	1,0	True
2493	1,0	True
2494	1,0	True
2495	0,0	True
2496	0,0	True
2497	0,0	False
2498	0,0	True
2499	0,0	True
2500	1,0	True
2501	1,0	True
2502	0,0	True
2503	1,0	True
2504	0,0	True
2505	1,0	True
2506	1,0	True
2507	1,0	True
2508	1,0	True
2509	1,0	True
2510	1,0	True
2511	1,0	True
2512	0,0	True
2513	1,0	True
2514	1,0	True
2515	1,0	True
2516	0,0	True
2517	0,0	True
2518	0,0	True
2519	1,0	True
2520	0,0	False
2521	1,0	True
2522	0,0	True
2523	1,0	True
2524	1,0	True
2525	1,0	True
2526	1,0	True
2527	1,0	True
2528	1,0	True
2529	1,0	True
2530	1,0	True
2531	0,0	True
2532	1,0	True
2533	1,0	True
2534	0,0	True
2535	1,0	True
2536	1,0	True
2537	0,0	True
2538	0,0	True
2539	0,0	True
2540	1,0	True
2541	0,0	True
2542	1,0	True
2543	1,0	True
2544	0,0	True
2545	1,0	True
2546	0,0	False
2547	1,0	True
2548	0,0	True
2549	1,0	True
2550	1,0	True
2551	1,0	True
2552	1,0	True
2553	0,0	True
2554	1,0	True
2555	1,0	True
2556	0,0	True
2557	1,0	True
2558	1,0	True
2559	0,0	True
2560	1,0	True
2561	1,0	True
2562	0,0	True
2563	0,0	True
2564	0,0	True
2565	0,0	True
2566	1,0	True
2567	0,0	True
2568	0,0	True
2569	0,0	True
2570	1,0	True
2571	1,0	False
2572	1,0	True
2573	0,0	False
2574	0,0	True
2575	1,0	True
2576	0,0	False
2577	1,0	True
2578	1,0	True
2579	1,0	True
2580	1,0	True
2581	1,0	True
2582	1,0	True
2583	1,0	True
2584	1,0	True
2585	1,0	True
2586	1,0	True
2587	0,0	True
2588	1,0	True
2589	0,0	True
2590	0,0	True
2591	0,0	True
2592	1,0	True
2593	1,0	True
2594	1,0	False
2595	0,0	True
2596	0,0	True
2597	0,0	False
2598	0,0	True
2599	0,0	True
2600	1,0	False
2601	1,0	False
2602	0,0	True
2603	1,0	False
2604	0,0	True
2605	1,0	False
2606	1,0	True
2607	1,0	True
2608	1,0	True
2609	1,0	True
2610	1,0	True
2611	1,0	False
2612	0,0	False
2613	1,0	True
2614	1,0	False
2615	1,0	True
2616	0,0	False
2617	0,0	True
2618	0,0	False
2619	1,0	True
2620	0,0	True
2621	1,0	True
2622	0,0	True
2623	1,0	True
2624	1,0	True
2625	1,0	False
2626	1,0	False
2627	1,0	True
2628	1,0	True
2629	1,0	False
2630	1,0	False
2631	0,0	False
2632	1,0	True
2633	1,0	True
2634	0,0	True
2635	1,0	True
2636	1,0	True
2637	0,0	True
2638	0,0	True
2639	0,0	True
2640	1,0	True
2641	0,0	False
2642	1,0	True
2643	1,0	True
2644	0,0	True
2645	1,0	True
2646	0,0	False
2647	1,0	False
2648	0,0	True
2649	1,0	True
2650	1,0	False
2651	1,0	True
2652	1,0	False
2653	0,0	True
2654	1,0	True
2655	1,0	True
2656	0,0	True
2657	1,0	False
2658	1,0	True
2659	0,0	True
2660	1,0	True
2661	1,0	True
2662	0,0	True
2663	0,0	True
2664	0,0	False
2665	0,0	True
2666	1,0	True
2667	0,0	True
2668	0,0	True
2669	0,0	True
2670	1,0	True
2671	1,0	False
2672	1,0	True
2673	0,0	False
2674	0,0	False
2675	1,0	False
2676	0,0	False
2677	1,0	True
2678	1,0	True
2679	1,0	False
2680	1,0	False
2681	1,0	False
2682	1,0	True
2683	1,0	True
2684	1,0	False
2685	1,0	False
2686	1,0	False
2687	0,0	True
2688	1,0	True
2689	0,0	True
2690	0,0	True
2691	0,0	True
2692	1,0	True
2693	1,0	False
2694	1,0	True
2695	0,0	False
2696	0,0	True
2697	0,0	True
2698	0,0	False
2699	0,0	False
2700	1,0	False
2701	1,0	True
2702	0,0	False
2703	1,0	True
2704	0,0	False
2705	1,0	True
2706	1,0	True
2707	1,0	False
2708	1,0	True
2709	1,0	True
2710	1,0	True
2711	1,0	False
2712	0,0	True
2713	1,0	False
2714	1,0	False
2715	1,0	True
2716	0,0	True
2717	0,0	False
2718	0,0	True
2719	1,0	True
2720	0,0	True
2721	1,0	True
2722	0,0	False
2723	1,0	True
2724	1,0	False
2725	1,0	True
2726	1,0	False
2727	1,0	True
2728	1,0	True
2729	1,0	True
2730	1,0	True
2731	0,0	False
2732	1,0	False
2733	1,0	True
2734	0,0	False
2735	1,0	True
2736	1,0	True
2737	0,0	True
2738	0,0	False
2739	0,0	True
2740	1,0	True
2741	0,0	True
2742	1,0	True
2743	1,0	True
2744	0,0	True
2745	1,0	True
2746	0,0	True
2747	1,0	True
2748	0,0	False
2749	1,0	True
2750	1,0	False
2751	1,0	True
2752	1,0	True
2753	0,0	False
2754	1,0	True
2755	1,0	True
2756	0,0	False
2757	1,0	False
2758	1,0	True
2759	0,0	True
2760	1,0	True
2761	1,0	False
2762	0,0	False
2763	0,0	True
2764	0,0	True
2765	0,0	False
2766	1,0	True
2767	0,0	False
2768	0,0	True
2769	0,0	True
2770	1,0	True
2771	1,0	True
2772	1,0	True
2773	0,0	True
2774	0,0	False
2775	1,0	True
2776	0,0	True
2777	1,0	True
2778	1,0	True
2779	1,0	True
2780	1,0	True
2781	1,0	True
2782	1,0	True
2783	1,0	True
2784	1,0	True
2785	1,0	False
2786	1,0	True
2787	0,0	False
2788	1,0	True
2789	0,0	False
2790	0,0	False
2791	0,0	False
2792	1,0	True
2793	1,0	True
2794	1,0	True
2795	0,0	False
2796	0,0	False
2797	0,0	False
2798	0,0	True
2799	0,0	True
2800	1,0	False
2801	1,0	True
2802	0,0	True
2803	1,0	True
2804	0,0	True
2805	1,0	True
2806	1,0	True
2807	1,0	True
2808	1,0	True
2809	1,0	True
2810	1,0	True
2811	1,0	False
2812	0,0	True
2813	1,0	True
2814	1,0	False
2815	1,0	True
2816	0,0	False
2817	0,0	True
2818	0,0	True
2819	1,0	True
2820	0,0	False
2821	1,0	True
2822	0,0	True
2823	1,0	False
2824	1,0	False
2825	1,0	False
2826	1,0	True
2827	1,0	True
2828	1,0	True
2829	1,0	True
2830	1,0	True
2831	0,0	False
2832	1,0	True
2833	1,0	False
2834	0,0	False
2835	1,0	True
2836	1,0	True
2837	0,0	True
2838	0,0	True
2839	0,0	True
2840	1,0	False
2841	0,0	True
2842	1,0	True
2843	1,0	True
2844	0,0	True
2845	1,0	False
2846	0,0	False
2847	1,0	True
2848	0,0	True
2849	1,0	True
2850	1,0	False
2851	1,0	True
2852	1,0	True
2853	0,0	False
2854	1,0	True
2855	1,0	True
2856	0,0	False
2857	1,0	False
2858	1,0	True
2859	0,0	True
2860	1,0	True
2861	1,0	False
2862	0,0	False
2863	0,0	True
2864	0,0	True
2865	0,0	False
2866	1,0	True
2867	0,0	False
2868	0,0	True
2869	0,0	True
2870	1,0	False
2871	1,0	False
2872	1,0	True
2873	0,0	False
2874	0,0	False
2875	1,0	True
2876	0,0	False
2877	1,0	True
2878	1,0	True
2879	1,0	True
2880	1,0	False
2881	1,0	True
2882	1,0	True
2883	1,0	True
2884	1,0	True
2885	1,0	False
2886	1,0	True
2887	0,0	False
2888	1,0	True
2889	0,0	False
2890	0,0	False
2891	0,0	True
2892	1,0	True
2893	1,0	True
2894	1,0	False
2895	0,0	False
2896	0,0	True
2897	0,0	False
2898	0,0	True
2899	0,0	False
2900	1,0	False
2901	1,0	True
2902	0,0	False
2903	1,0	True
2904	0,0	True
2905	1,0	True
2906	1,0	True
2907	1,0	True
2908	1,0	True
2909	1,0	False
2910	1,0	True
2911	1,0	True
2912	0,0	True
2913	1,0	False
2914	1,0	True
2915	1,0	False
2916	0,0	True
2917	0,0	False
2918	0,0	True
2919	1,0	True
2920	0,0	False
2921	1,0	True
2922	0,0	True
2923	1,0	False
2924	1,0	False
2925	1,0	True
2926	1,0	True
2927	1,0	True
2928	1,0	True
2929	1,0	True
2930	1,0	True
2931	0,0	True
2932	1,0	True
2933	1,0	False
2934	0,0	True
2935	1,0	True
2936	1,0	True
2937	0,0	False
2938	0,0	False
2939	0,0	False
2940	1,0	False
2941	0,0	True
2942	1,0	True
2943	1,0	True
2944	0,0	True
2945	1,0	True
2946	0,0	True
2947	1,0	True
2948	0,0	False
2949	1,0	False
2950	1,0	False
2951	1,0	False
2952	1,0	True
2953	0,0	False
2954	1,0	False
2955	1,0	False
2956	0,0	False
2957	1,0	True
2958	1,0	True
2959	0,0	True
2960	1,0	True
2961	1,0	False
2962	0,0	True
2963	0,0	True
2964	0,0	True
2965	0,0	False
2966	1,0	True
2967	0,0	False
2968	0,0	True
2969	0,0	False
2970	1,0	False
2971	1,0	True
2972	1,0	False
2973	0,0	True
2974	0,0	True
2975	1,0	True
2976	0,0	True
2977	1,0	True
2978	1,0	True
2979	1,0	True
2980	1,0	True
2981	1,0	True
2982	1,0	True
2983	1,0	False
2984	1,0	True
2985	1,0	True
2986	1,0	True
2987	0,0	True
2988	1,0	False
2989	0,0	False
2990	0,0	True
2991	0,0	True
2992	1,0	True
2993	1,0	True
2994	1,0	True
2995	0,0	True
2996	0,0	False
2997	0,0	False
2998	0,0	True
2999	0,0	True
3000	1,0	False
3001	1,0	False
3002	0,0	True
3003	1,0	False
3004	0,0	True
3005	1,0	False
3006	1,0	False
3007	1,0	False
3008	1,0	True
3009	1,0	True
3010	1,0	True
3011	1,0	False
3012	0,0	True
3013	1,0	False
3014	1,0	False
3015	1,0	True
3016	0,0	True
3017	0,0	True
3018	0,0	True
3019	1,0	True
3020	0,0	True
3021	1,0	True
3022	0,0	True
3023	1,0	True
3024	1,0	True
3025	1,0	False
3026	1,0	False
3027	1,0	True
3028	1,0	True
3029	1,0	True
3030	1,0	False
3031	0,0	False
3032	1,0	False
3033	1,0	True
3034	0,0	True
3035	1,0	True
3036	1,0	True
3037	0,0	True
3038	0,0	True
3039	0,0	True
3040	1,0	True
3041	0,0	True
3042	1,0	True
3043	1,0	True
3044	0,0	False
3045	1,0	True
3046	0,0	True
3047	1,0	False
3048	0,0	True
3049	1,0	True
3050	1,0	False
3051	1,0	True
3052	1,0	False
3053	0,0	True
3054	1,0	True
3055	1,0	True
3056	0,0	True
3057	1,0	False
3058	1,0	True
3059	0,0	True
3060	1,0	True
3061	1,0	False
3062	0,0	True
3063	0,0	True
3064	0,0	False
3065	0,0	True
3066	1,0	True
3067	0,0	True
3068	0,0	True
3069	0,0	True
3070	1,0	True
3071	1,0	True
3072	1,0	True
3073	0,0	True
3074	0,0	False
3075	1,0	False
3076	0,0	True
3077	1,0	True
3078	1,0	True
3079	1,0	False
3080	1,0	False
3081	1,0	True
3082	1,0	True
3083	1,0	True
3084	1,0	False
3085	1,0	False
3086	1,0	False
3087	0,0	True
3088	1,0	True
3089	0,0	True
3090	0,0	False
3091	0,0	False
3092	1,0	True
3093	1,0	False
3094	1,0	True
3095	0,0	False
3096	0,0	True
3097	0,0	True
3098	0,0	True
3099	0,0	True
3100	1,0	False
3101	1,0	True
3102	0,0	False
3103	1,0	True
3104	0,0	True
3105	1,0	True
3106	1,0	False
3107	1,0	True
3108	1,0	False
3109	1,0	False
3110	1,0	False
3111	1,0	True
3112	0,0	True
3113	1,0	False
3114	1,0	True
3115	1,0	True
3116	0,0	True
3117	0,0	False
3118	0,0	True
3119	1,0	False
3120	0,0	True
3121	1,0	False
3122	0,0	True
3123	1,0	False
3124	1,0	True
3125	1,0	True
3126	1,0	True
3127	1,0	True
3128	1,0	False
3129	1,0	True
3130	1,0	True
3131	0,0	True
3132	1,0	True
3133	1,0	False
3134	0,0	True
3135	1,0	True
3136	1,0	False
3137	0,0	False
3138	0,0	False
3139	0,0	True
3140	1,0	False
3141	0,0	True
3142	1,0	True
3143	1,0	False
3144	0,0	True
3145	1,0	True
3146	0,0	True
3147	1,0	False
3148	0,0	True
3149	1,0	True
3150	1,0	False
3151	1,0	False
3152	1,0	True
3153	0,0	True
3154	1,0	False
3155	1,0	False
3156	0,0	True
3157	1,0	True
3158	1,0	False
3159	0,0	True
3160	1,0	True
3161	1,0	True
3162	0,0	True
3163	0,0	True
3164	0,0	True
3165	0,0	False
3166	1,0	False
3167	0,0	True
3168	0,0	True
3169	0,0	False
3170	1,0	False
3171	1,0	True
3172	1,0	False
3173	0,0	True
3174	0,0	True
3175	1,0	False
3176	0,0	True
3177	1,0	False
3178	1,0	False
3179	1,0	False
3180	1,0	True
3181	1,0	True
3182	1,0	False
3183	1,0	False
3184	1,0	True
3185	1,0	True
3186	1,0	False
3187	0,0	True
3188	1,0	False
3189	0,0	True
3190	0,0	True
3191	0,0	True
3192	1,0	True
3193	1,0	False
3194	1,0	True
3195	0,0	True
3196	0,0	False
3197	0,0	True
3198	0,0	True
3199	0,0	True
3200	1,0	False
3201	1,0	True
3202	0,0	False
3203	1,0	True
3204	0,0	False
3205	1,0	True
3206	1,0	True
3207	1,0	True
3208	1,0	True
3209	1,0	False
3210	1,0	True
3211	1,0	False
3212	0,0	True
3213	1,0	False
3214	1,0	False
