numberOfPedestrians	probPed	numberOfPassengers	probPass	AltruismLevel	KnobLevel	Fitness	convieneSvolta	predAction
4,0	0,5858352303373401	4,0	0,8224339913263458	0,018199030094277258	0,6382867901951831	0,25	0	0
3,0	0,3444050593066287	2,0	0,375762529846149	0,7123441468280843	0,8442312212754034	0,25	1	0
4,0	0,14575877989589892	1,0	0,902687370291321	0,5388123123872616	0,5647488258523701	0,25	1	0
1,0	0,9916873071438224	5,0	0,6711082195841668	0,0771416926021532	0,11901664462944894	0,25	0	0
4,0	0,7006426763128502	3,0	0,8784800844561136	0,3029426132301426	0,5585862959417051	0,25	0	0
6,0	0,3815260840515271	3,0	0,18442188714636887	0,6276129531473223	0,8507498768849769	0,25	1	0
3,0	0,12498564669890722	4,0	0,059225039090989084	0,34009063045084587	0,0971875269319552	0,25	0	0
6,0	0,5278482647556234	5,0	0,07033414994263842	0,33455338241539734	0,5339368226151641	0,25	1	0
6,0	0,6317626002528428	3,0	0,23927128654926055	0,5812826067759287	0,6340692054323336	0,25	1	0
1,0	0,9023907876504654	1,0	0,7168783909497782	0,22523311532707202	0,6714524686042563	0,25	0	0
3,0	0,5230592428674804	6,0	0,379843362122553	0,38488131138388215	0,6082071648889236	0,25	0	0
5,0	0,744393758742513	4,0	0,8752861913015437	0,5036618305594115	0,8980776310622699	0,25	1	0
1,0	0,4548434638633666	6,0	0,05498252406475612	0,8658929539401785	0,5548675085184893	0,25	1	0
6,0	0,45403328788349273	5,0	0,777429765984071	0,05725987659226095	0,9324093489388499	0,25	0	0
2,0	0,8131347006115399	2,0	0,45569637050052636	0,13529155234102264	0,03725207606331293	0,25	0	0
1,0	0,4094568229751637	4,0	0,4438903393420971	0,9913537676374508	0,4831309804789098	0,25	1	0
3,0	0,0702530407276667	5,0	0,5781692711978184	0,8349271246012298	0,230143193906031	0,25	1	0
2,0	0,7069424437457916	1,0	0,06711089163141126	0,3166294470907516	0,4333562995239575	0,25	1	0
2,0	0,668963976127487	6,0	0,7852832436961347	0,5217793131950698	0,7613894924779421	0,25	0	0
4,0	0,9546213370006718	5,0	0,2715782756015933	0,40945878466070584	0,2601398985651555	0,25	1	0
4,0	0,9272270814466962	2,0	0,43705648244940354	0,6803942583453657	0,5168857731655326	0,25	1	0
5,0	0,09465916435876609	5,0	0,2380629056446295	0,15219996286775772	0,7455139496295617	0,25	0	0
3,0	0,8941339236104195	5,0	0,7225436973238757	0,6984836879280966	0,004526588507852036	0,25	1	0
3,0	0,16214407582111834	4,0	0,14472008161242478	0,25152579096172323	0,052025099091926874	0,25	0	0
4,0	0,11240130407512916	5,0	0,7248053215755229	0,8580171114885784	0,22886781456268845	0,25	1	0
3,0	0,11441531571576857	6,0	0,30427178632733465	0,6520417331148982	0,25228408522566337	0,25	0	0
4,0	0,18490236854048558	4,0	0,7866760766095977	0,41937860727129894	0,3206386989831339	0,25	0	0
2,0	0,036844880564597116	5,0	0,39302772889656246	0,0777968923273763	0,8345799711248507	0,25	0	0
4,0	0,7832177717280356	1,0	0,5942472315535452	0,6290081652347776	0,8088411210912363	0,25	1	0
4,0	0,5571825312512665	1,0	0,46223762391718826	0,7843289527352084	0,11347079458637477	0,25	1	0
4,0	0,878676203956259	1,0	0,4070816627220868	0,5574322442754746	0,7419787459641488	0,25	1	0
3,0	0,5189676517523465	1,0	0,2627797716849214	0,8554062758304513	0,7012627807356732	0,25	1	0
4,0	0,2555810278946947	1,0	0,6619715293735196	0,678620379166947	0,30500006999705687	0,25	1	0
5,0	0,087047876055252	5,0	0,5860227619179035	0,2976120134944735	0,661328422836964	0,25	0	0
2,0	0,8952855631715065	4,0	0,769717984982928	0,5600892082354616	0,11574236434393614	0,25	0	0
2,0	0,029522157447550712	5,0	0,7372025449687355	0,35052029884141367	0,8226460683641552	0,25	0	0
2,0	0,4479268536041229	5,0	0,806121375490935	0,67810659245386	0,9954476034275066	0,25	0	0
1,0	0,21248540850284936	1,0	0,2973298392130218	0,5351895647929016	0,602632231137975	0,25	1	0
2,0	0,8268013376171955	6,0	0,9387830835937568	0,07207391858702428	0,03004081603426212	0,25	0	0
4,0	0,9082719105815026	4,0	0,5382226983183874	0,14202478058227597	0,2217058584207523	0,25	0	0
4,0	0,48281494784991774	4,0	0,06751358228695703	0,10453365339352683	0,5128148050770646	0,25	0	0
4,0	0,20980592402527298	3,0	0,816943186431544	0,49360999090266455	0,7736827985200607	0,25	0	0
4,0	0,2423276444722957	1,0	0,6240383749246742	0,6056032139862576	0,5238856298728157	0,25	1	0
6,0	0,48097241894674314	2,0	0,6208257895355135	0,4557824077236948	0,2040661657066032	0,25	1	0
5,0	0,29691308909445047	1,0	0,9392443786897995	0,9685563899513149	0,9941754052994695	0,25	1	0
2,0	0,954219031649964	5,0	0,6741085746828495	0,704291153990249	0,8882433465947845	0,25	1	0
1,0	0,889705331768786	3,0	0,013906870413020633	0,8745619618993238	0,023808621801228447	0,25	1	0
6,0	0,21264584232833794	2,0	0,3758085054280057	0,7030116771167865	0,7871299265047791	0,25	1	0
1,0	0,293011288564065	1,0	0,9829415964746205	0,5814807990750265	0,5929829999086523	0,25	0	0
4,0	0,3504510080496942	1,0	0,08287008820025477	0,5300284674854091	0,3413308006587209	0,25	1	0
6,0	0,6766633954715754	5,0	0,5162194859715535	0,38745126475205904	0,9288692989444738	0,25	1	0
6,0	0,8774263373616249	2,0	0,052441695636777585	0,20424103072773658	0,3974071884254904	0,25	1	0
2,0	0,8327906665930941	6,0	0,2966626936348473	0,4184643413378557	0,4496806793048004	0,25	0	0
5,0	0,06436841366191459	5,0	0,37660192727292996	0,30295176882377506	0,6939786216108478	0,25	0	0
3,0	0,4491473307291004	2,0	0,34431860125935276	0,1837800546908711	0,4223701651186883	0,25	0	0
4,0	0,3950726794920555	6,0	0,7768005207067428	0,3595292895523834	0,8351181753607958	0,25	0	0
6,0	0,56970390572778	2,0	0,3033127860562387	0,5514480722380616	0,6218426235656774	0,25	1	0
5,0	0,5710377541512854	1,0	0,13027334583395234	0,13516297423365298	0,3545582691019671	0,25	1	0
3,0	0,7862945709095358	5,0	0,27407240650718756	0,586993215233516	0,4856991633063481	0,25	1	0
5,0	0,48870849192671073	2,0	0,368890349513724	0,14662582987849027	0,5436720614886488	0,25	1	0
3,0	0,6035833819656333	4,0	0,849582054993946	0,3823175231194138	0,8326343004208685	0,25	0	0
4,0	0,8841601669917516	6,0	0,05217941167272544	0,5426188575589755	0,35714392002019846	0,25	1	0
