numberOfPedestrians	probPed	numberOfPassengers	probPass	AltruismLevel	KnobLevel	Fitness	convieneSvolta	predAction
5,0	0,06349508033156093	2,0	0,024967872777534983	0,3733550471759983	0,6695226346833029	0,25	1	0
6,0	0,6143961007641504	3,0	0,5332341778034123	0,7944398531049849	0,2834694232200574	0,25	1	0
6,0	0,8089874644360228	4,0	0,5366864824785437	0,03322376521029924	0,5314840635840005	0,25	0	0
5,0	0,9490782924732678	2,0	0,17578191299629942	0,6563169289957416	0,14717646018898978	0,25	1	0
5,0	0,7224015198329372	2,0	0,6537531802791239	0,5133672965443656	0,6346581415805285	0,25	1	0
1,0	0,19296893795215297	1,0	0,4872571476553398	0,03463682622364839	0,5334867570823788	0,25	0	0
5,0	0,48700909819361515	1,0	0,6371507196500246	0,6935258289642926	0,515420485864061	0,25	1	0
1,0	0,40093892564619527	4,0	0,9668381130255064	0,7018993777777174	0,7983311056450757	0,25	0	0
6,0	0,030977293119051397	3,0	0,8772579573150684	0,9323854974308937	0,9449245824866694	0,25	1	0
3,0	0,21685692137698376	3,0	0,8766775243905882	0,4804508571499613	0,3425328235602063	0,25	0	0
5,0	0,47423602461353864	3,0	0,2878142947539395	0,18419829057236814	0,44599349617399164	0,25	1	0
1,0	0,7578823131613214	5,0	0,31671056444248125	0,6712189849877783	0,715450873342114	0,25	0	0
4,0	0,5605108412998504	3,0	0,16629555351995973	0,9115975400443613	0,39284863067311193	0,25	1	0
5,0	0,14467498186761973	4,0	0,8032299973828407	0,4102170198548126	0,3914333395976679	0,25	0	0
3,0	0,6153357281534894	6,0	0,9595857724557317	0,8406777247721939	0,8902482122733445	0,25	1	0
1,0	0,006018352674715732	3,0	0,012834557328494256	0,09244017698310447	0,521459228410008	0,25	0	0
5,0	0,49246943691386913	6,0	0,9941738227842294	0,8293716424760068	0,8280704467189025	0,25	1	0
6,0	0,23459977349150507	3,0	0,7934148307742794	0,010410124032105839	0,45008751044093387	0,25	0	0
1,0	0,5445468670222386	5,0	0,23068119312610136	0,5846560439093114	0,6759115909870156	0,25	0	0
2,0	0,9976515564366333	1,0	0,8694212910978188	0,9240415975036964	0,4867896571378386	0,25	1	0
6,0	0,18222165011150904	3,0	0,03171676518008715	0,5404807127017884	0,7573264232202164	0,25	1	0
6,0	0,5376352355304514	1,0	0,9459613028507072	0,6163903710041134	0,47223291406002965	0,25	1	0
4,0	0,4218321130933467	5,0	0,9762066891490162	0,6830740243126865	0,12403440190597892	0,25	1	0
6,0	0,11564461549187488	4,0	0,10366818052016713	0,158995107317362	0,5612832315564319	0,25	0	0
3,0	0,4274808133933399	2,0	0,55758682884937	0,10893255471770547	0,8489133959313416	0,25	0	0
2,0	0,3156453261963523	2,0	0,7610875654978576	0,40924007742752344	0,2154238401825913	0,25	0	0
6,0	0,8364856379709305	4,0	0,7290510507226424	0,34624104803734235	0,5318289872709543	0,25	1	0
4,0	0,7204550043323819	2,0	0,5415358291411232	0,3575579519850527	0,6567252579430661	0,25	1	0
5,0	0,005953224502640353	1,0	0,6871143613544771	0,6041474795637659	0,035075109188824394	0,25	1	0
1,0	0,4062135971595774	2,0	0,1081292286748684	0,6422617428777024	0,4193286848552541	0,25	1	0
3,0	0,19356849821564293	3,0	0,08351837880831325	0,4633683494866808	0,1529711381136314	0,25	1	0
2,0	0,32423819529726106	5,0	0,12908129583300687	0,9603836655895068	0,14501395751450952	0,25	1	0
1,0	0,7195479076547738	4,0	0,5233686782768369	0,43538830274995244	0,8684064708020718	0,25	0	0
3,0	0,6497591432802019	6,0	0,07302465682197024	0,9253389064307277	0,8701212655534059	0,25	1	0
4,0	0,7458978786034209	1,0	0,5448443078395057	0,7205459823051346	0,05789265476620553	0,25	1	0
2,0	0,5787161855998795	6,0	0,21604431066106977	0,6771453057390896	0,6921627868794705	0,25	0	0
4,0	0,904456599701544	4,0	0,10741252479984276	0,6751074933955965	0,25123737090728815	0,25	1	0
6,0	0,4445410960550513	3,0	0,8959247406708042	0,41863045639172547	0,8196080495691197	0,25	1	0
4,0	0,7201883025085001	6,0	0,4836039654827361	0,32327135274808283	0,8068946850477156	0,25	0	0
3,0	0,5835657959625453	5,0	0,14099158000273337	0,6907989961415428	0,43586184134315253	0,25	1	0
5,0	0,5684339143430794	3,0	0,8096515511164121	0,332968447112975	0,37360348253482933	0,25	1	0
5,0	0,33228459006895394	4,0	0,5789395197282522	0,9431035420941637	0,47779390076025197	0,25	1	0
4,0	0,41574856399414883	1,0	0,9266444004209385	0,575611802808517	0,8844100867646547	0,25	1	0
1,0	0,5104438006341503	2,0	0,3499172516674679	0,7541252982490132	0,5788555617056756	0,25	1	0
5,0	0,6372376859660711	4,0	0,4848193798712426	0,21272572102421583	0,9363194250729358	0,25	0	0
3,0	0,6013992836074322	5,0	0,2010100051886089	0,5908724234030461	0,9277651316990237	0,25	1	0
6,0	0,05654511084008229	2,0	0,735091315933551	0,9480960824615328	0,9921300940326261	0,25	1	0
3,0	0,9326410072140477	3,0	0,031690089862171256	0,45816681546538907	0,578819910316802	0,25	1	0
3,0	0,9472829903185934	3,0	0,18640533849060925	0,2666565397190067	0,49414747602696185	0,25	1	0
4,0	0,06005369311561115	6,0	0,8715740561398608	0,7927881310620704	0,6321404740652269	0,25	1	0
6,0	0,5326385084487799	5,0	0,12047460231911378	0,09952331553766425	0,6765064873654121	0,25	0	0
2,0	0,4185852493139227	4,0	0,31760431596134076	0,17105777706330505	0,7253730510599202	0,25	0	0
6,0	0,3304519675293699	6,0	0,818164073097592	0,1455007514031854	0,6095162152163799	0,25	0	0
4,0	0,18541631751421705	3,0	0,9754606875468106	0,999714107013155	0,10116236972071546	0,25	1	0
2,0	0,702669104924642	5,0	0,7736177728382221	0,44935943548213486	0,7952809446903321	0,25	0	0
6,0	0,23522422206048	1,0	0,3409941911003306	0,7336047948567808	0,030305798679227558	0,25	1	0
5,0	0,12363071794817093	1,0	0,5760851845380763	0,3716034123399061	0,8707071856071216	0,25	1	0
1,0	0,3747797024242633	6,0	0,51677103945254	0,924782182983645	0,32803845014050914	0,25	1	0
4,0	0,4672377015143545	6,0	0,8926330392882676	0,3828769185949399	0,23157590732056832	0,25	0	0
2,0	0,6178900528412846	5,0	0,7750521852855262	0,027823735640034264	0,24322901509434536	0,25	0	0
2,0	0,3697748795068787	5,0	0,25842484734390236	0,33458885475698197	0,6279154962525607	0,25	0	0
6,0	0,5310278285840258	1,0	0,06365348058248621	0,11113719857577053	0,5405322125705521	0,25	1	0
3,0	0,12038023078832616	4,0	0,28601291793062655	0,3915543509952847	0,8994868362494359	0,25	0	0
1,0	0,6713666706178876	3,0	0,4064969072190161	0,09509488171777347	0,9501811468414576	0,25	0	0
3,0	0,7947285711916473	6,0	0,6526012985237368	0,16480824707110397	0,7157148811804579	0,25	0	0
6,0	0,006076138063430325	6,0	0,6668404736314293	0,31295478872201565	0,8757681345656111	0,25	0	0
6,0	0,711334402726418	3,0	0,23348335420350286	0,2969375766751783	0,1609740502946312	0,25	1	0
2,0	0,5105653241840856	3,0	0,25627857128557874	0,2130384536010259	0,4417048473483225	0,25	0	0
3,0	0,5574681246475627	2,0	0,5503242849995266	0,7455083597740007	0,047914173418743045	0,25	1	0
3,0	0,6326245310207543	2,0	0,8365743568706054	0,8876068803289012	0,9064165102575298	0,25	1	0
