numberOfPedestrians	probPed	numberOfPassengers	probPass	AltruismLevel	KnobLevel	Fitness	convieneSvolta	predAction
6,0	0,8580442679527177	5,0	0,05489658161340505	0,4091847146860318	0,27469445914598545	0	1	0
4,0	0,35120587679078763	1,0	0,48891369609652446	0,655947201132717	0,5291832246558907	0	1	0
6,0	0,9979032026342058	2,0	0,4692448032950022	0,8497647928152188	0,530211491040251	0	1	0
2,0	0,21498974264173998	2,0	0,6409359226470371	0,5067486407850532	0,7079321687277741	0	0	0
4,0	0,45120530720922525	3,0	0,8390351321726094	0,6767632317042044	0,2677505097017453	0	1	0
5,0	0,3900953309887013	3,0	0,12156009662946932	0,18224644943035828	0,049061605953152565	0	1	0
2,0	0,993419084792714	6,0	0,8283195486612001	0,2882780474474237	0,04195383160182875	0	0	0
5,0	0,8078218494382368	6,0	0,3419193862723766	0,8198182338550103	0,047752748177120274	0	1	0
5,0	0,7009989737119068	4,0	0,8620550406381551	0,26149430804709184	0,6663000719275178	0	0	0
6,0	0,22638722882063322	2,0	0,6135770102018321	0,47962915968973463	0,037192147819093635	0	1	0
4,0	0,17997885463528063	6,0	0,4266572712812531	0,9883653378504218	0,5120386802604066	0	1	0
6,0	0,04937563444417847	4,0	0,984435132336871	0,7251742008427294	0,055339320318395724	0	1	0
6,0	0,7783706554240841	2,0	0,4585738824542138	0,7583052772757147	0,8428524540186865	0	1	0
1,0	0,48527848155285447	5,0	0,20514306169572205	0,11476286004897573	0,4771249617684695	0	0	0
6,0	0,5345311510097932	2,0	0,08369188543029638	0,3797527046304674	0,8902849314941589	0	1	0
4,0	0,47691502927357643	5,0	0,3572757919105224	0,5293252802748872	0,21837115582251376	0	1	0
4,0	0,22888859877313483	5,0	0,5137584546701689	0,5925532832697915	0,950826161113234	0	0	0
4,0	0,34515908295728515	6,0	0,3478675302869667	0,7748877438927565	0,786442321457634	0	1	0
5,0	0,756689288576828	5,0	0,6289651707194177	0,3344838147091157	0,5224844784463155	0	0	0
3,0	0,39813510109865713	3,0	0,40348987016063387	0,28157446468403424	0,3916934963395957	0	0	0
3,0	0,13898171871613751	2,0	0,5675147359068945	0,4401795453628615	0,08345588981560248	0	0	0
3,0	0,718484731373543	2,0	0,6119508281818735	0,3050047749690419	0,6752594229540992	0	1	0
6,0	0,5611837920224759	4,0	0,4242445533099207	0,3393017113311977	0,9369756756599342	0	1	0
1,0	0,9716358122498636	1,0	0,8984928052635135	0,23336576652991192	0,984133136824446	0	0	0
3,0	0,6742990214420349	4,0	0,8650342493762437	0,6727058621513184	0,37026760496392896	0	1	0
5,0	0,6209317713094149	2,0	0,7386748376386439	0,841920909303654	0,007377317385606874	0	1	0
6,0	0,7491928484394058	4,0	0,5714311570552403	0,8415075991854584	0,7601617824713375	0	1	0
4,0	0,28325449253489743	1,0	0,5167630083051704	0,8530360893828364	0,3092009571542872	0	1	0
5,0	0,6101300149762521	5,0	0,8582734897890045	0,19837049450150046	0,7892776893368861	0	0	0
6,0	0,9765058989073349	2,0	0,9832235013447718	0,36257909713838876	0,42603400577724526	0	1	0
