numberOfPedestrians	probPed	numberOfPassengers	probPass	AltruismLevel	KnobLevel	Fitness	convieneSvolta	predAction
4,0	0,16787302965880668	5,0	0,9513260668535704	0,43213889271653627	0,42199858827648673	0	0	0
5,0	0,7135539936207647	1,0	0,45949824441473597	0,576114233419046	0,026967083430214256	0	1	0
5,0	0,1628150393163309	4,0	0,9025146157445743	0,13858089123978934	0,2119489879088431	0	0	0
2,0	0,5748014830587138	2,0	0,7362911789275989	0,48348897908921706	0,17454571532347474	0	0	0
3,0	0,6724346319340092	5,0	0,3359865218056324	0,48124919782808373	0,6885729678871336	0	1	0
4,0	0,6528155320462016	5,0	0,1546982039626139	0,9275687699787192	0,42236255685993873	0	1	0
6,0	0,19944921731230414	4,0	0,588449949335472	0,42900567116925437	0,9361812054334697	0	0	0
2,0	0,37510615810432824	2,0	0,47889756776102443	0,6564833735047542	0,03559727034349802	0	1	0
6,0	0,42279103833516596	6,0	0,49768761174719633	0,4749197947027556	0,8524272095033884	0	0	0
3,0	0,5959750374508774	5,0	0,990380347709281	0,9406951697777846	0,165905335253538	0	1	0
1,0	0,21958399371925452	4,0	0,5004391536244033	0,2674020499359535	0,4998149533072008	0	0	0
6,0	0,6119354012428919	3,0	0,5924516095660182	0,46728012520215145	0,3813734956097482	0	1	0
4,0	0,8820003203109334	1,0	0,5531810284568816	0,46495350523510715	0,5654277052320975	0	1	0
4,0	0,1388106548346255	1,0	0,15638234885046676	0,6096362283802473	0,17346911304063029	0	1	0
2,0	0,853539379256082	4,0	0,995520021544741	0,8626526262755855	0,1740216760111848	0	1	0
6,0	0,7455178778971621	5,0	0,26462822504522354	0,5194443899210481	0,34002447094179433	0	1	0
5,0	0,38908461102342096	6,0	0,28945909490189103	0,7439558183431764	0,3566471244459698	0	1	0
5,0	0,26036009833862106	2,0	0,7907512345811727	0,24847483355615563	0,9670473881909001	0	0	0
1,0	0,3935251904685896	4,0	0,703573915275261	0,9996148004050497	0,7123456742472286	0	1	0
6,0	0,4854994313948118	1,0	0,7260492455690367	0,7320187113602744	0,31622679756266225	0	1	0
4,0	0,8996502620206438	1,0	0,2145334766631154	0,010872667825663984	0,4923348504868439	0	1	0
4,0	0,5626745693587688	1,0	0,29144542422616093	0,6008071447472948	0,5225498363468621	0	1	0
1,0	0,3808095171104594	2,0	0,6424242377499304	0,8119120258152666	0,10736189508251426	0	1	0
4,0	0,9346947273626509	4,0	0,098122415074957	0,08353421053385046	0,16299944351715157	0	0	0
3,0	0,8716154898987368	4,0	0,013337336316633364	0,44808031049496866	0,3635732316344936	0	1	0
4,0	0,4149221688751782	6,0	0,763486968564974	0,04629630433054743	0,9222784532430174	0	0	0
2,0	0,3249942119746131	5,0	0,46971430306621853	0,6378327849947113	0,1729571535940816	0	0	0
2,0	0,5204555085160532	4,0	0,6182799512634415	0,5606833790308625	0,898184273686334	0	0	0
3,0	0,4506046925555558	3,0	0,648775516623123	0,36504911514756855	0,32485188133723564	0	0	0
5,0	0,16008808658381213	1,0	0,5921826669707215	0,7836433220478586	0,9255660031398307	0	1	0
3,0	0,827342431726803	3,0	0,7940052684911275	0,978331921166611	0,08338667300268299	0	1	0
1,0	0,9015164569264673	5,0	0,681063780431433	0,28283437184685245	0,4212169367156373	0	0	0
2,0	0,762433257679742	6,0	0,20966275272512602	0,7656965161725194	0,21046753804640017	0	1	0
4,0	0,36660408069073824	3,0	0,992950995374511	0,8664605977268236	0,4455880136036764	0	1	0
3,0	0,15226601158446063	1,0	0,8210608125251934	0,9857006418716564	0,44080456749485597	0	1	0
3,0	0,7571078883031694	3,0	0,017465937973091705	0,2755301236274612	0,3118445220193058	0	1	0
6,0	0,8694045448663696	2,0	0,12742446111951877	0,3531186343358619	0,1357748012748926	0	1	0
4,0	0,4831472998606844	3,0	0,847292748384267	0,07481843322798831	0,5246957620003242	0	0	0
4,0	0,08621513880000431	6,0	0,03241824727780018	0,5888367407481768	0,38584660315694264	0	1	0
3,0	0,07953846148832688	3,0	0,33035991755504424	0,1800296867156017	0,9023899699818925	0	0	0
4,0	0,092410891123346	2,0	0,9248942723126641	0,5199440546156608	0,119339916439262	0	1	0
5,0	0,6101606103245873	2,0	0,9815346164924241	0,2202486306537853	0,8529553416726235	0	1	0
5,0	0,5003828977111234	3,0	0,00657865042622896	0,6390515197147713	0,4016297690178098	0	1	0
2,0	0,4387128011256415	2,0	0,39194442336907376	0,8969014041954214	0,9134331237942526	0	1	0
3,0	0,6637420372342648	4,0	0,3507774051775353	0,1682754023448042	0,455759085898338	0	0	0
6,0	0,656097491533369	3,0	0,7999892574040174	0,010407233206930822	0,004357180172595121	0	0	0
4,0	0,529705758761316	4,0	0,20664029277314855	0,6256973723121492	0,4948866793171982	0	1	0
1,0	0,5242417227510972	3,0	0,8235788968481732	0,2187547016351934	0,6018631709395562	0	0	0
6,0	0,1723388552967312	3,0	0,6773314142910029	0,5969785969340393	0,37906809444777856	0	1	0
1,0	0,42570973129059275	1,0	0,3698334082620306	0,6675616272142075	0,3285467535138612	0	1	0
2,0	0,27039815515584	4,0	0,2158044560119008	0,9670111500254776	0,14794290389323217	0	1	0
2,0	0,0721749205334915	4,0	0,10052120025694389	0,6510627859095381	0,36920484193115866	0	0	0
1,0	0,8068604634578519	5,0	0,9483237518635262	0,5647540516566192	0,23696284546189994	0	0	0
2,0	0,6836490718386166	2,0	0,884352491324173	0,19854231018474522	0,1837777843315499	0	0	0
6,0	0,3054915536675967	2,0	0,0683383553417184	0,41932986440302555	0,4996537372451554	0	1	0
3,0	0,5385194780198577	5,0	0,669712992958783	0,6710935007443611	0,5055697490024507	0	1	0
2,0	0,958573858985449	4,0	0,8204143359469367	0,5059774294480144	0,8983995516622005	0	0	0
3,0	0,952494199791077	2,0	0,023030969439084448	0,0538814277301507	0,9213663965421247	0	0	0
4,0	0,7700450332708648	3,0	0,9274119702345258	0,2613073328256267	0,2593316385850093	0	0	0
